SAGE(
  (layers): ModuleList(
    (0): SAGEConv(
      (feat_drop): Dropout(p=0.0, inplace=False)
      (fc_self): Linear(in_features=3703, out_features=32, bias=True)
      (fc_neigh): Linear(in_features=3703, out_features=32, bias=True)
    )
    (1): SAGEConv(
      (feat_drop): Dropout(p=0.0, inplace=False)
      (fc_self): Linear(in_features=32, out_features=6, bias=True)
      (fc_neigh): Linear(in_features=32, out_features=6, bias=True)
    )
  )
  (dropout): Dropout(p=0.0, inplace=False)
)
Epoch 00004 | Step 00050 | Loss 1.7884 | Train Acc 0.6875 | Train F1 0.5938 | Speed (seeds/sec) 2137.1272| Forward Speed (edges/sec) 14313.7353|Backward Speed (edges/sec) 10796.9598|GPU 0.0 MB
Epoch 00004 | Step 00055 | Loss 1.5428 | Train Acc 0.7812 | Train F1 0.7188 | Speed (seeds/sec) 2141.3934| Forward Speed (edges/sec) 14320.0346|Backward Speed (edges/sec) 10786.2419|GPU 0.0 MB
Epoch 00004 | Step 00060 | Loss 1.9566 | Train Acc 0.6875 | Train F1 0.5000 | Speed (seeds/sec) 2143.3830| Forward Speed (edges/sec) 14320.6780|Backward Speed (edges/sec) 10810.4320|GPU 0.0 MB
Epoch 00004 | Step 00065 | Loss 1.5805 | Train Acc 0.7500 | Train F1 0.6875 | Speed (seeds/sec) 2142.2863| Forward Speed (edges/sec) 14310.3159|Backward Speed (edges/sec) 10803.4449|GPU 0.0 MB
Epoch 00004 | Step 00070 | Loss 1.5355 | Train Acc 0.7812 | Train F1 0.8438 | Speed (seeds/sec) 2148.0068| Forward Speed (edges/sec) 14362.8121|Backward Speed (edges/sec) 10853.5772|GPU 0.0 MB
Epoch 00004 | Step 00075 | Loss 1.9120 | Train Acc 0.6562 | Train F1 0.5938 | Speed (seeds/sec) 2151.1018| Forward Speed (edges/sec) 14366.2896|Backward Speed (edges/sec) 10868.6861|GPU 0.0 MB
Epoch 00004 | Step 00080 | Loss 1.6065 | Train Acc 0.7812 | Train F1 0.7500 | Speed (seeds/sec) 2148.1112| Forward Speed (edges/sec) 14354.8308|Backward Speed (edges/sec) 10869.8096|GPU 0.0 MB
Epoch 00004 | Step 00085 | Loss 1.7690 | Train Acc 0.6562 | Train F1 0.6562 | Speed (seeds/sec) 2142.6020| Forward Speed (edges/sec) 14307.9937|Backward Speed (edges/sec) 10851.8366|GPU 0.0 MB
Epoch 00004 | Step 00090 | Loss 1.7301 | Train Acc 0.7500 | Train F1 0.6562 | Speed (seeds/sec) 2141.3807| Forward Speed (edges/sec) 14307.8285|Backward Speed (edges/sec) 10838.1666|GPU 0.0 MB
Epoch 00004 | Step 00095 | Loss 1.8238 | Train Acc 0.7188 | Train F1 0.6562 | Speed (seeds/sec) 2140.7476| Forward Speed (edges/sec) 14286.9901|Backward Speed (edges/sec) 10842.1215|GPU 0.0 MB
Epoch 00004 | Step 00100 | Loss 2.0501 | Train Acc 0.5312 | Train F1 0.5000 | Speed (seeds/sec) 2145.2359| Forward Speed (edges/sec) 14323.4241|Backward Speed (edges/sec) 10861.2647|GPU 0.0 MB
Epoch Time(s): 1.822936 | Total steps:  102 | Total forward time: 0.853655s | Total backward time: 0.907724s 
Epoch 00005 | Step 00000 | Loss 1.7905 | Train Acc 0.6562 | Train F1 0.5625 | Speed (seeds/sec) 2143.4855| Forward Speed (edges/sec) 14302.0322|Backward Speed (edges/sec) 10852.2745|GPU 0.0 MB
Epoch 00005 | Step 00005 | Loss 2.1309 | Train Acc 0.5312 | Train F1 0.5625 | Speed (seeds/sec) 2138.0692| Forward Speed (edges/sec) 14284.4742|Backward Speed (edges/sec) 10808.3482|GPU 0.0 MB
Epoch 00005 | Step 00010 | Loss 1.9410 | Train Acc 0.6250 | Train F1 0.5312 | Speed (seeds/sec) 2135.8305| Forward Speed (edges/sec) 14255.9285|Backward Speed (edges/sec) 10807.5640|GPU 0.0 MB
